Transaction_ID,Date_ID,Customer_ID,Merchant_ID,Payment_Method_ID,Location_ID,Transaction_Amount,Transaction_Status,Transaction_Reference
469,20261015,273,75,1,1,438.04,Success,TXN8228331755
470,20260516,408,36,6,8,416.18,Refunded,TXN7108136508
471,20250509,151,52,1,4,3950.6,Success,TXN1897678361
472,20240711,100,179,1,10,399.02,Success,TXN1301521669
473,20241011,395,51,2,6,19277.92,Success,TXN0647548743
474,20250616,397,45,1,3,3632.77,Success,TXN7968111637
475,20240105,302,106,5,7,137.63,Success,TXN3100654158
476,20240419,18,143,1,1,10234.21,Success,TXN4898760045
477,20240508,359,78,5,1,374.0,Success,TXN3024280034
478,20240823,466,164,3,10,5991.36,Success,TXN4638554456
479,20261228,478,41,3,6,130.72,Success,TXN6760107961
480,20261206,286,198,2,8,251.65,Success,TXN9678928689
481,20250123,51,176,5,5,719.31,Success,TXN5246546417
482,20250325,71,79,6,4,1197.88,Success,TXN2139684580
483,20240129,473,129,5,6,1478.09,Success,TXN0037370434
484,20240412,375,86,1,7,1124.1,Success,TXN0861130375
485,20250920,340,175,4,7,414.94,Success,TXN5675069359
486,20250904,234,47,3,1,3069.92,Success,TXN4880763184
487,20241029,307,27,3,1,35676.97,Success,TXN5296766086
488,20260706,493,136,2,6,435.49,Success,TXN9138671442
489,20260514,399,49,6,5,1182.24,Success,TXN8758289280
490,20250119,364,176,6,1,118.91,Success,TXN5221957402
491,20260826,408,20,5,1,9020.63,Success,TXN5489811132
492,20250221,133,57,1,3,1242.75,Success,TXN9283398404
493,20260401,7,102,2,6,2890.63,Success,TXN4119422805
494,20260319,233,41,3,1,194.77,Success,TXN7984995053
495,20250426,411,184,1,1,543.79,Success,TXN9128849174
496,20250722,459,88,1,9,7805.46,Success,TXN7974270335
497,20250203,474,142,1,2,7773.63,Success,TXN2229905312
498,20260913,376,104,6,9,1614.5,Success,TXN1613206232
499,20261012,201,36,2,5,171.52,Success,TXN0750506434
500,20241215,344,193,1,1,172.71,Success,TXN4631739940
501,20240318,136,173,1,7,818.94,Success,TXN5392805090
502,20240626,424,73,5,8,1631.73,Success,TXN5567155046
503,20260122,429,152,5,9,466.27,Success,TXN8563765015
504,20250120,413,38,2,8,696.75,Success,TXN1742505317
505,20250509,152,101,1,9,271.31,Success,TXN1102182664
506,20251110,358,6,1,5,2250.66,Success,TXN9060046292
507,20240504,142,123,3,5,449.54,Success,TXN2768611075
508,20260915,420,13,1,2,300.58,Failed,TXN6667020333
509,20240218,141,101,1,7,125.77,Success,TXN5730877530
510,20261123,114,43,3,5,175.25,Success,TXN0780797218
511,20261009,391,138,1,3,57.69,Success,TXN2098173747
512,20250611,96,69,5,5,17498.07,Success,TXN8419959112
513,20240827,382,178,3,8,1515.1,Success,TXN3126663522
514,20261007,212,11,1,2,8584.81,Success,TXN2865840711
515,20260221,172,20,2,2,7747.99,Success,TXN0589494830
516,20240809,413,185,5,1,1349.42,Success,TXN9220348005
517,20250304,281,167,1,3,2856.9,Success,TXN3275978872
518,20250605,67,106,1,10,61.0,Success,TXN1100184086
519,20240212,120,66,1,1,3787.96,Success,TXN8692469596
520,20260318,306,59,1,9,240.59,Success,TXN4070983909
521,20260112,391,77,3,9,1684.92,Success,TXN8917432444
522,20251030,267,31,6,2,472.54,Success,TXN5342939334
523,20240923,235,157,1,6,307.1,Success,TXN9580573974
524,20250625,387,1,2,1,9585.05,Success,TXN6044615309
525,20240106,342,13,2,9,1045.11,Success,TXN2645807916
526,20250507,133,16,3,10,5211.11,Success,TXN6095064453
527,20240207,27,191,1,8,1330.9,Success,TXN2109311794
528,20260509,227,187,2,3,298.86,Success,TXN6117953683
529,20261121,103,117,5,8,1857.31,Success,TXN6239652434
530,20260511,4,2,5,10,102.04,Success,TXN9263891650
531,20241206,225,130,1,8,1572.69,Success,TXN8144695718
532,20260803,141,67,1,3,125.71,Success,TXN5151280470
533,20240201,296,103,2,2,9690.62,Success,TXN3339720062
534,20260307,101,45,5,5,473.33,Success,TXN7527150077
535,20240830,178,172,3,6,2555.86,Success,TXN1424589776
536,20240316,79,167,6,4,342.24,Success,TXN0451760292
537,20260916,386,75,2,5,1576.67,Success,TXN2420495062
538,20260805,245,13,2,3,6545.15,Success,TXN4818063708
539,20240824,120,55,3,4,1933.27,Success,TXN4957965984
540,20260815,178,14,4,2,9945.99,Success,TXN0938223478
541,20240923,384,142,1,6,1674.84,Success,TXN1806907125
542,20240224,38,12,5,7,140.11,Success,TXN4656715068
543,20240107,456,109,5,5,7279.58,Success,TXN5406110501
544,20261021,59,146,2,8,7928.19,Success,TXN2654145233
545,20250501,341,170,1,3,559.5,Success,TXN5350700259
546,20240716,306,186,2,9,4557.72,Success,TXN0289604871
547,20250524,35,171,1,10,1604.02,Success,TXN5272369228
548,20260419,11,193,2,9,2135.49,Success,TXN1978308661
549,20251030,139,131,3,9,18720.7,Success,TXN9421905255
550,20240831,410,73,2,10,152.48,Success,TXN9889834219
551,20251020,32,88,1,9,2155.65,Success,TXN6668784613
552,20240618,49,152,2,3,46745.25,Success,TXN7874670176
553,20240125,354,38,3,1,131.25,Success,TXN0658872219
554,20250509,109,21,4,8,597.41,Success,TXN9295256752
555,20241209,236,171,1,4,265.91,Failed,TXN2552179646
556,20241222,274,189,2,3,348.46,Success,TXN3688740910
557,20250603,111,147,1,2,188.64,Success,TXN6055173008
558,20250818,312,84,2,10,50.48,Success,TXN2960338339
559,20240523,336,154,6,3,533.34,Success,TXN9490929618
560,20260213,153,59,2,7,68.21,Success,TXN7645661358
561,20250821,243,35,2,8,192.06,Success,TXN5787356805
562,20251111,409,17,3,7,7906.85,Success,TXN3862980286
563,20260423,197,70,1,9,1011.28,Success,TXN6805498860
564,20250514,41,13,2,5,467.31,Success,TXN9072702005
565,20240726,423,95,2,4,2262.68,Success,TXN5694892262
566,20240803,365,41,1,1,151.76,Success,TXN8602455387
567,20240214,101,83,1,6,139.47,Success,TXN9136582270
568,20250124,485,83,1,5,112.68,Success,TXN4223616783
569,20251127,245,64,2,7,431.69,Success,TXN6254815942
570,20260105,40,22,1,3,1360.54,Success,TXN9452343371
571,20250513,448,68,5,8,747.2,Success,TXN0340799163
572,20250125,340,187,1,4,26981.89,Success,TXN3719955204
573,20241004,154,64,1,8,1925.96,Success,TXN6061136360
574,20240423,432,179,1,3,1913.56,Success,TXN6266192807
575,20240709,90,81,1,4,34323.82,Success,TXN7001510363
576,20250817,375,158,3,8,222.38,Failed,TXN2069207376
577,20260301,202,198,1,1,1629.9,Success,TXN6936235668
578,20261027,339,183,4,9,2547.41,Success,TXN8024009368
579,20260726,10,26,1,10,2010.22,Success,TXN1993267758
580,20240725,178,187,1,9,1102.29,Failed,TXN0185435670
581,20250202,223,38,5,10,1028.15,Success,TXN9263815017
582,20251019,320,176,3,2,4767.14,Success,TXN9832560716
583,20250222,318,118,1,9,12091.89,Success,TXN4144495959
584,20250915,251,20,1,6,146.34,Success,TXN5199145452
585,20251122,20,64,5,7,903.63,Success,TXN5421873908
586,20250122,1,102,3,3,1450.49,Success,TXN1650278194
587,20240912,109,114,5,10,356.96,Success,TXN1529176603
588,20250922,290,95,6,4,478.07,Success,TXN7081086793
589,20241025,352,31,2,1,1964.18,Success,TXN3494980990
590,20260906,224,42,1,7,39564.04,Success,TXN8131028547
591,20240806,251,113,1,8,794.49,Success,TXN1696698456
592,20261205,450,102,1,7,13305.12,Success,TXN6908586770
593,20260503,144,33,1,4,4640.03,Success,TXN7592559294
594,20240218,116,1,6,2,348.48,Success,TXN5372646457
595,20250226,182,122,4,6,987.47,Success,TXN2998443840
596,20250901,69,171,2,9,162.19,Success,TXN5230955220
597,20260810,384,127,1,5,35992.68,Success,TXN7038160327
598,20260410,3,13,2,9,556.31,Success,TXN4567955353
599,20260311,347,149,1,1,615.59,Success,TXN3982908845
600,20261019,402,37,1,2,1135.06,Success,TXN3394940322
601,20251013,98,66,6,10,2977.92,Success,TXN5270755021
602,20261226,128,186,3,2,56.02,Success,TXN4252756896
603,20251203,413,132,1,2,256.96,Success,TXN4871903016
604,20260112,127,117,2,10,6992.97,Success,TXN0614184309
605,20240419,178,79,1,8,588.79,Success,TXN5153350868
606,20260806,45,176,1,9,6056.04,Success,TXN7186664589
607,20250224,422,46,3,10,200.67,Success,TXN0086073053
608,20251218,209,24,1,6,370.59,Success,TXN0089450941
609,20251002,185,29,1,10,183.81,Success,TXN3154695374
610,20240902,419,124,3,8,704.45,Success,TXN7734134059
611,20260118,188,84,1,4,995.05,Success,TXN7468363621
612,20251117,379,154,1,1,5098.76,Success,TXN3844297691
613,20260901,193,104,2,5,295.99,Success,TXN4838130423
614,20241030,110,113,1,8,8244.65,Success,TXN0545575119
615,20260123,90,111,4,9,168.98,Success,TXN8220133758
616,20261215,483,142,2,4,4555.86,Success,TXN1673089007
617,20241206,145,128,1,3,30931.98,Success,TXN4111450544
618,20250506,157,82,1,3,7270.53,Success,TXN8113818022
619,20260102,83,99,2,9,8482.72,Success,TXN8868263982
620,20250414,30,105,2,4,8947.91,Success,TXN1674214830
621,20250422,44,49,2,3,7636.59,Success,TXN1956618448
622,20251210,422,85,1,2,6187.26,Success,TXN3216257677
623,20250815,455,95,5,3,4344.65,Success,TXN6863189021
624,20260213,180,196,1,5,44954.13,Success,TXN5080040401
625,20260121,11,195,2,3,147.37,Success,TXN9487295132
626,20261212,8,17,5,7,351.51,Success,TXN8775422035
627,20260503,226,184,1,5,329.79,Success,TXN1785045649
628,20240925,291,135,6,7,4436.77,Success,TXN3217880740
629,20251221,391,124,1,2,149.27,Success,TXN1799477769
630,20250312,407,184,1,7,125.76,Success,TXN7232769568
631,20261109,316,6,1,8,1039.83,Success,TXN3825006936
632,20250419,461,124,1,4,3999.25,Success,TXN0336447594
633,20250304,107,194,2,7,257.11,Success,TXN8509156388
634,20241227,225,72,1,6,3553.82,Success,TXN2777085642
635,20251217,481,138,1,7,22777.57,Success,TXN7669709130
636,20260414,29,160,1,5,5538.37,Success,TXN2688956317
637,20240813,196,122,1,6,1117.97,Success,TXN4902928493
638,20261206,210,153,1,1,19741.79,Success,TXN2532701244
639,20251219,11,190,3,3,121.01,Success,TXN2676300919
640,20261214,71,128,3,3,859.4,Success,TXN5454176453
641,20261101,132,150,6,3,4694.39,Success,TXN1555063619
642,20261130,36,15,1,7,663.62,Success,TXN0574116484
643,20240901,249,52,1,4,4318.78,Refunded,TXN1339782641
644,20260416,355,100,1,8,94.91,Success,TXN6086979871
645,20261009,50,73,5,1,461.34,Success,TXN4620012730
646,20260321,55,19,1,8,138.04,Success,TXN5044344875
647,20260717,84,124,1,10,31983.41,Success,TXN3308603787
648,20250304,145,82,1,4,1198.97,Success,TXN1216146029
649,20240402,33,91,5,5,3984.71,Success,TXN0991928723
650,20250313,106,24,1,3,1096.05,Success,TXN1125223916
651,20240826,220,182,3,1,1510.72,Success,TXN1018574048
652,20240707,464,153,3,8,254.44,Success,TXN8993411435
653,20250716,121,130,4,10,96.46,Success,TXN4725017827
654,20260912,3,183,4,5,1564.92,Success,TXN4297686635
655,20240317,31,117,1,7,1114.34,Success,TXN8174124429
656,20240728,405,32,2,7,44885.38,Success,TXN0882786549
657,20260610,437,195,3,8,1852.89,Success,TXN9098424416
658,20250625,230,192,1,2,1070.14,Success,TXN7188719630
659,20260501,48,130,2,8,15032.72,Success,TXN7822171612
660,20260422,24,52,2,8,322.13,Success,TXN7579503736
661,20240214,330,68,1,10,8527.87,Success,TXN5070009900
662,20250401,237,96,3,7,311.33,Success,TXN0768501044
663,20250205,132,118,1,5,1967.44,Success,TXN8862434883
664,20240510,441,187,5,8,5030.35,Success,TXN2881124554
665,20261030,194,198,1,1,85.21,Success,TXN9699827325
666,20240314,21,164,1,1,1274.02,Success,TXN0224668070
667,20250414,134,45,1,2,368.3,Success,TXN8119273449
668,20251009,437,78,2,3,87.11,Success,TXN6390877915
669,20260509,371,47,1,6,1566.71,Refunded,TXN8480846203
670,20240102,211,108,3,1,1941.38,Success,TXN1916321723
671,20261213,382,23,1,1,1429.34,Success,TXN1448324869
672,20261017,84,87,4,7,1949.51,Success,TXN4161609879
673,20251012,24,159,1,8,268.56,Success,TXN5616525453
674,20250225,237,151,1,3,1498.98,Success,TXN4845811811
675,20240927,486,74,3,9,1091.14,Success,TXN4545085692
676,20250922,364,190,3,2,62.4,Success,TXN4882825272
677,20241114,169,142,4,7,23750.21,Success,TXN2316410997
678,20240607,181,160,3,4,7021.85,Refunded,TXN1032512990
679,20240124,37,80,2,9,1214.24,Success,TXN3569036791
680,20250609,128,103,1,3,1678.51,Success,TXN6855859718
681,20261129,429,114,1,9,1354.01,Success,TXN7027993589
682,20250905,449,85,1,1,92.37,Success,TXN9393872859
683,20250107,276,33,1,5,35852.83,Success,TXN0869758019
684,20250227,295,92,1,6,2804.72,Success,TXN3088006115
685,20251223,347,47,1,9,6070.9,Success,TXN4458073310
686,20240106,269,81,2,10,340.24,Success,TXN3890489843
687,20260101,387,141,1,9,385.74,Success,TXN8376620552
688,20260105,112,44,6,9,155.66,Success,TXN1664065708
689,20240302,86,94,2,3,9143.64,Success,TXN8732855378
690,20240805,358,164,3,10,505.23,Success,TXN0849658069
691,20240206,231,182,3,3,82.56,Success,TXN9393626482
692,20240820,191,55,6,9,79.34,Success,TXN0594758364
693,20260809,468,94,1,6,737.28,Success,TXN8024739743
694,20241028,304,131,2,6,127.05,Success,TXN2611182464
695,20241003,426,127,1,10,396.76,Success,TXN0380579266
696,20251012,446,110,3,8,4596.53,Success,TXN8561506690
697,20241111,57,48,2,2,1412.25,Success,TXN2334020003
698,20240521,107,67,2,9,9890.95,Success,TXN0779885664
699,20261201,129,136,1,2,1713.69,Success,TXN6285577411
700,20250408,315,126,3,6,465.05,Success,TXN4793308258
701,20240419,13,166,2,7,2355.17,Success,TXN4698472717
702,20260108,328,180,2,5,6713.01,Success,TXN9847979836
703,20240413,304,63,1,9,54.83,Failed,TXN3789088951
704,20260130,183,95,5,4,7837.84,Success,TXN5219871395
705,20250617,208,107,4,9,1897.34,Success,TXN9314371560
706,20250319,210,105,6,3,2080.27,Success,TXN0658638915
707,20240214,458,91,1,7,823.14,Success,TXN6129495092
708,20251208,105,175,2,5,310.89,Success,TXN6815590301
709,20240719,26,157,1,8,162.75,Success,TXN7927744539
710,20260923,405,131,4,6,1147.32,Success,TXN5868628379
711,20250331,364,30,1,5,8281.51,Success,TXN4067650753
712,20251224,102,145,3,10,371.21,Success,TXN3853866513
713,20260905,10,83,5,9,8823.15,Success,TXN3040094144
714,20260707,136,21,5,3,39756.92,Success,TXN0492290096
715,20240816,371,124,1,7,1648.16,Success,TXN3874701748
716,20260916,500,143,2,9,2084.85,Success,TXN9107989795
717,20241123,219,176,3,7,8322.9,Success,TXN5151894164
718,20250404,487,128,2,7,733.45,Success,TXN6790128320
719,20260419,379,104,3,5,839.55,Success,TXN9983952241
720,20260809,85,129,1,7,92.73,Success,TXN5185288705
721,20251123,294,40,1,3,174.53,Success,TXN2745223008
722,20261021,433,72,1,10,386.24,Success,TXN2094169102
723,20240421,105,138,4,9,334.95,Success,TXN1899387912
724,20250826,450,155,1,6,42321.0,Success,TXN5393809758
725,20250924,289,23,5,1,1914.03,Success,TXN8616015262
726,20241027,418,170,3,2,217.24,Success,TXN4632692180
727,20260715,430,156,2,10,392.36,Success,TXN3680084254
728,20250429,468,109,1,7,480.69,Success,TXN7551254570
729,20261016,71,189,2,4,9616.11,Success,TXN3809157831
730,20240727,448,46,2,6,351.98,Success,TXN8343117141
731,20240810,406,67,1,6,372.16,Success,TXN3533360339
732,20240114,229,128,3,9,1194.22,Success,TXN9633751642
733,20250516,373,44,1,3,428.7,Success,TXN9412195069
734,20241118,128,40,1,4,679.3,Failed,TXN0148714281
735,20250731,192,96,1,8,414.39,Success,TXN9874624759
736,20260122,293,197,1,8,81.11,Success,TXN8144698004
737,20260417,66,117,1,7,472.74,Success,TXN6430374425
738,20260216,23,189,1,9,738.0,Success,TXN2591518654
739,20240417,152,100,3,4,337.99,Success,TXN8181902643
740,20250410,62,187,5,10,127.79,Refunded,TXN5215910167
741,20260413,79,27,3,1,125.87,Success,TXN4247575129
742,20260930,293,69,4,5,852.34,Success,TXN5951465984
743,20260118,485,121,1,2,8311.57,Success,TXN6128430606
744,20260728,53,64,3,8,13035.34,Success,TXN1957909270
745,20250727,164,93,1,4,1423.56,Success,TXN6173083649
746,20250417,115,171,2,6,320.67,Success,TXN2955501994
747,20250606,83,137,1,10,1877.86,Success,TXN0697344087
748,20241203,220,33,5,1,499.81,Success,TXN8561945296
749,20261117,143,28,2,5,263.09,Success,TXN6432787933
750,20260330,268,89,1,9,214.77,Success,TXN4217400149
751,20260614,335,100,5,4,6781.6,Success,TXN4866982461
752,20240504,85,181,1,2,1896.59,Success,TXN4222259113
753,20250324,155,34,1,3,4927.5,Success,TXN3239280863
754,20240214,201,35,1,3,1506.12,Success,TXN5174572748
755,20260123,122,93,2,4,4337.15,Success,TXN9421725919
756,20241010,486,60,2,8,401.43,Success,TXN7896595911
757,20250116,74,119,6,7,912.08,Success,TXN3069820411
758,20240815,206,81,1,10,9127.83,Success,TXN8161089362
759,20260126,33,139,1,2,598.38,Success,TXN0838866534
760,20241126,26,177,2,7,779.73,Success,TXN7870444921
761,20250228,483,188,1,7,1117.18,Success,TXN3609482990
762,20250920,49,35,3,8,86.24,Success,TXN2931112446
763,20240413,268,131,3,10,466.46,Success,TXN6010867608
764,20250403,327,182,5,4,337.78,Success,TXN4165237100
765,20250518,264,182,3,3,20996.09,Success,TXN7755890781
766,20260103,199,14,1,1,5557.13,Success,TXN5933858997
767,20240930,185,148,1,8,1534.32,Success,TXN4821832267
768,20241210,452,118,1,8,1138.85,Success,TXN8795692643
769,20251110,455,86,1,10,294.15,Success,TXN0799781617
770,20260717,380,171,3,10,8760.91,Success,TXN2388240808
771,20241115,46,143,1,1,400.45,Success,TXN9622952617
772,20260422,105,87,1,2,8764.67,Success,TXN5173758741
773,20260724,34,196,4,10,1899.43,Success,TXN3487503503
774,20250116,48,15,1,3,1883.75,Success,TXN4444039269
775,20261001,451,162,3,6,4421.05,Success,TXN3077662942
776,20240913,318,108,1,9,2385.4,Success,TXN8410412817
777,20240718,87,150,6,2,640.06,Success,TXN5000957380
778,20261024,478,30,2,3,420.08,Failed,TXN9974763236
779,20241218,90,192,2,6,1428.63,Success,TXN9809978840
780,20241129,325,71,3,1,1892.82,Success,TXN7863290100
781,20250618,78,174,1,1,220.24,Success,TXN5152353474
782,20260526,296,144,1,9,3676.21,Success,TXN3130854933
783,20241207,421,46,3,6,35673.38,Success,TXN5294493504
784,20261103,194,70,1,7,1597.93,Success,TXN8634528579
785,20250410,244,28,2,9,1694.14,Success,TXN9224456396
786,20260827,339,48,1,3,4923.38,Success,TXN9400258424
787,20260727,288,131,6,2,444.36,Success,TXN0974370438
788,20241009,231,49,3,1,171.72,Success,TXN3752096435
789,20260625,417,6,1,1,441.27,Success,TXN5231536155
790,20250129,253,82,3,1,49472.0,Success,TXN8055948478
791,20250909,270,35,2,4,38167.92,Success,TXN6356136122
792,20250918,7,198,5,1,275.21,Success,TXN9724637464
793,20250404,263,107,3,8,251.62,Success,TXN9305698238
794,20250911,290,39,1,7,221.5,Success,TXN3595241139
795,20260915,443,115,5,6,1308.39,Success,TXN7549484522
796,20260623,448,143,6,7,6500.96,Success,TXN2922394765
797,20250505,84,20,2,8,11530.22,Success,TXN0092305283
798,20250207,447,107,1,8,1827.64,Success,TXN5669194970
799,20250621,286,96,2,1,1516.94,Success,TXN9873850536
800,20260519,135,86,3,7,488.06,Success,TXN4664087699
801,20250220,500,30,3,3,145.65,Success,TXN6948534838
802,20260618,51,26,1,6,26681.31,Success,TXN2048267875
803,20240214,179,118,6,8,8460.0,Success,TXN5931945812
804,20250123,426,158,5,7,31929.07,Success,TXN1667922541
805,20250217,316,134,4,10,1829.13,Success,TXN4092750763
806,20260119,162,71,1,9,8150.34,Success,TXN8887193007
807,20240810,495,29,2,4,39423.02,Success,TXN7702713442
808,20241118,195,62,2,3,3719.91,Success,TXN4973387403
809,20260811,183,145,2,9,1619.61,Success,TXN2684501203
810,20240129,184,84,1,4,433.02,Success,TXN3868641341
811,20260322,112,12,1,2,40224.56,Success,TXN4890056652
812,20241121,118,72,3,9,900.0,Success,TXN0439143664
813,20261215,370,82,5,5,1198.98,Failed,TXN3846114983
814,20250616,367,56,1,1,2243.99,Success,TXN1398862986
815,20260404,445,72,1,4,2108.1,Success,TXN0831584744
816,20250429,17,76,2,2,45400.89,Success,TXN2308566750
817,20250903,317,105,5,3,1960.02,Success,TXN0174891700
818,20250224,349,4,2,9,8520.9,Success,TXN1966019336
819,20260213,156,130,1,4,5065.35,Success,TXN0330819079
820,20260515,297,56,3,9,4516.81,Success,TXN6835489734
821,20260102,112,85,2,10,1280.82,Success,TXN8237693991
